Timestamp,Heart Rate
1699098235239,77.09
1699098245239,81.08
1699098255239,70.82
1699098265239,80.91
1699098275239,79.11
1699098285239,86.09
1699098295239,80.91
1699098305239,74.84
1699098315239,85.54
1699098325239,88.79
1699098335239,71.27
1699098345239,75.16
1699098355239,79.65
1699098365239,74.49
1699098375239,83.16
1699098385239,76.76
1699098395239,84.97
1699098405239,77.59
1699098415239,72.21
1699098425239,68.04
1699098435239,77.59
1699098445239,75.79
1699098455239,87.5
1699098465239,85.34
1699098475239,84.6
1699098485239,73.92
1699098495239,78.26
1699098505239,77.09
1699098515239,77.92
1699098525239,79.11
1699098535239,76.6
1699098545239,77.25
1699098555239,80.41
1699098565239,79.43
1699098575239,70.97
1699098585239,88.42
1699098595239,73.32
1699098605239,68.46
1699098615239,77.42
1699098625239,78.09
1699098635239,78.6
1699098645239,80.25
1699098655239,69.62
1699098665239,74.23
1699098675239,76.92
1699098685239,83.33
1699098695239,73.32
1699098705239,78.09
1699098715239,80.08
1699098725239,80.36
1699098735239,81.59
1699098745239,80.9
1699098755239,77.09
1699098765239,74.84
1699098775239,76.6
1699098785239,77.1
1699098795239,88.79
1699098805239,71.12
1699098815239,76.6
1699098825239,83.33
1699098835239,81.25
1699098845239,65.79
1699098855239,71.43
1699098865239,75.95
1699098875239,77.59
1699098885239,80.58
1699098895239,78.6
1699098905239,83.51
1699098915239,66.67
1699098925239,83.51
1699098935239,81.59
1699098945239,79.75
1699098955239,79.3
1699098965239,75.79
1699098975239,78.43
1699098985239,75.47
1699098995239,76.27
1699099005239,69.47
1699099015239,82.98
1699099025239,75.63
1699099035239,83.16
1699099045239,76.76
1699099055239,76.6
1699099065239,78.95
1699099075239,71.43
1699099085239,82.11
1699099095239,73.83
1699099105239,77.75
1699099115239,80.25
1699099125239,73.62
1699099135239,81.59
1699099145239,84.78
1699099155239,78.95
1699099165239,83.33
1699099175239,72.85
1699099185239,69.77
1699099195239,73.32
1699099205239,87.5
1699099215239,70.51
1699099225239,78.95
1699099235239,86.42
1699099245239,78.77
1699099255239,76.92
1699099265239,75.31
1699099275239,69.77
1699099285239,80.25
1699099295239,83.69
1699099305239,76.11
1699099315239,72.37
1699099325239,75.16
1699099335239,78.43
1699099345239,78.47
1699099355239,83.16
1699099365239,83.87
1699099375239,84.05
1699099385239,80.72
1699099395239,77.59
1699099405239,85.15
1699099415239,75.95
1699099425239,76.43
1699099435239,82.11
1699099445239,72.53
1699099455239,79.43
1699099465239,67.48
1699099475239,77.59
1699099485239,81.25
1699099495239,77.25
1699099505239,79.11
1699099515239,82.45
1699099525239,81.08
1699099535239,86.96
1699099545239,77.75
1699099555239,76.11
1699099565239,77.42
1699099575239,82.98
1699099585239,65.36
1699099595239,82.45
1699099605239,81.42
1699099615239,80.18
1699099625239,67.07
1699099635239,78.09
1699099645239,83.87
1699099655239,78.6
1699099665239,77.75
1699099675239,84.42
1699099685239,75.16
1699099695239,70.66
1699099705239,73.47
1699099715239,80.75
1699099725239,78.26
1699099735239,75.16
1699099745239,81.25
1699099755239,85.37
1699099765239,77.42
1699099775239,89.74
1699099785239,84.78
1699099795239,72.85
1699099805239,76.27
1699099815239,80.75
1699099825239,86.09
1699099835239,81.93
1699099845239,86.42
1699099855239,85.15
1699099865239,78.43
1699099875239,74.69
1699099885239,76.27
1699099895239,73.32
1699099905239,75.0
1699099915239,81.42
1699099925239,75.0
1699099935239,85.34
1699099945239,81.08
1699099955239,79.82
1699099965239,85.15
1699099975239,82.11
1699099985239,81.42
1699099995239,79.75
1699100005239,70.66
1699100015239,77.09
1699100025239,75.95
1699100035239,76.27
1699100045239,79.43
1699100055239,81.93
1699100065239,92.4
1699100075239,82.8
1699100085239,84.78
1699100095239,82.98
1699100105239,67.72
1699100115239,80.25
1699100125239,77.25
1699100135239,76.6
1699100145239,78.77
1699100155239,75.63
1699100165239,73.17
1699100175239,89.36
1699100185239,82.28
1699100195239,75.31
1699100205239,87.87
1699100215239,73.66
1699100225239,78.09
1699100235239,85.71
1699100245239,79.27
1699100255239,73.5
1699100265239,76.6
1699100275239,77.75
1699100285239,76.11
1699100295239,79.11
1699100305239,79.12
1699100315239,88.79
1699100325239,84.42
1699100335239,75.69
1699100345239,76.11
1699100355239,76.27
1699100365239,71.9
1699100375239,81.76
1699100385239,81.45
1699100395239,81.42
1699100405239,81.42
1699100415239,80.91
1699100425239,86.28
1699100435239,80.0
1699100445239,82.63
1699100455239,88.64
1699100465239,80.25
1699100475239,77.25
1699100485239,79.43
1699100495239,78.09
1699100505239,75.16
1699100515239,78.09
1699100525239,89.94
1699100535239,84.97
1699100545239,79.59
1699100555239,80.75
1699100565239,73.32
1699100575239,81.59
1699100585239,78.95
1699100595239,71.9
1699100605239,69.47
1699100615239,79.65
1699100625239,70.36
1699100635239,81.93
1699100645239,76.76
1699100655239,77.59
1699100665239,82.11
1699100675239,78.09
1699100685239,79.3
1699100695239,78.09
1699100705239,77.92
1699100715239,80.08
1699100725239,71.58
1699100735239,85.71
1699100745239,73.92
1699100755239,73.33
1699100765239,88.05
1699100775239,69.18
1699100785239,82.8
1699100795239,71.58
1699100805239,76.27
1699100815239,82.11
1699100825239,77.59
1699100835239,76.92
1699100845239,75.0
1699100855239,71.27
1699100865239,74.38
1699100875239,79.65
1699100885239,75.79
1699100895239,75.31
1699100905239,83.69
1699100915239,77.25
1699100925239,78.47
1699100935239,85.89
1699100945239,81.93
1699100955239,80.41
1699100965239,79.92
1699100975239,78.95
1699100985239,75.63
1699100995239,90.32
1699101005239,73.92
1699101015239,83.51
1699101025239,83.16
1699101035239,76.11
1699101045239,69.61
1699101055239,74.53
1699101065239,80.36
1699101075239,76.43
1699101085239,71.74
1699101095239,87.5
1699101105239,80.72
1699101115239,87.87
1699101125239,86.42
1699101135239,87.87
1699101145239,76.43
1699101155239,71.43
1699101165239,71.27
1699101175239,84.78
1699101185239,80.91
1699101195239,82.98
1699101205239,83.16
1699101215239,89.94
1699101225239,84.23
1699101235239,75.0
1699101245239,80.18
1699101255239,86.09
1699101265239,79.27
1699101275239,87.84
1699101285239,79.11
1699101295239,79.92
1699101305239,78.95
1699101315239,77.09
1699101325239,81.59
1699101335239,74.23
1699101345239,81.08
1699101355239,82.98
1699101365239,81.59
1699101375239,78.09
1699101385239,73.77
1699101395239,74.38
1699101405239,76.11
1699101415239,72.05
1699101425239,92.21
1699101435239,78.47
1699101445239,76.76
1699101455239,82.45
1699101465239,76.92
1699101475239,72.53
1699101485239,84.05
1699101495239,73.99
1699101505239,82.57
1699101515239,68.89
1699101525239,86.96
1699101535239,84.97
1699101545239,75.47
1699101555239,74.07
1699101565239,88.84
1699101575239,83.87
1699101585239,75.0
1699101595239,68.32
1699101605239,74.16
1699101615239,80.36
1699101625239,76.6
1699101635239,87.68
1699101645239,85.89
1699101655239,70.21
1699101665239,75.47
1699101675239,82.11
1699101685239,85.9
1699101695239,69.92
1699101705239,81.25
1699101715239,77.25
1699101725239,77.92
1699101735239,68.32
1699101745239,82.11
1699101755239,94.34
1699101765239,80.75
1699101775239,79.47
1699101785239,85.54
1699101795239,79.92
1699101805239,80.75
1699101815239,87.87
1699101825239,88.42
1699101835239,74.84
1699101845239,85.89
1699101855239,83.51
1699101865239,77.09
1699101875239,82.8
1699101885239,76.92
1699101895239,84.23
1699101905239,75.17
1699101915239,82.28
1699101925239,79.65
1699101935239,78.95
1699101945239,82.8
1699101955239,83.16
1699101965239,78.09
1699101975239,75.31
1699101985239,83.16
1699101995239,85.9
1699102005239,84.42
1699102015239,79.82
1699102025239,88.98
1699102035239,70.97
1699102045239,80.0
1699102055239,80.91
1699102065239,75.95
1699102075239,74.23
1699102085239,77.92
1699102095239,75.0
1699102105239,83.87
1699102115239,78.63
1699102125239,83.14
1699102135239,88.24
1699102145239,72.37
1699102155239,71.58
1699102165239,83.51
1699102175239,83.16
1699102185239,74.53
1699102195239,77.92
1699102205239,81.08
1699102215239,76.92
1699102225239,75.95
1699102235239,68.46
1699102245239,82.63
1699102255239,80.75
1699102265239,75.16
1699102275239,75.31
1699102285239,77.75
1699102295239,76.76
1699102305239,76.6
1699102315239,74.07
1699102325239,79.3
1699102335239,83.16
1699102345239,77.59
1699102355239,76.92
1699102365239,75.95
1699102375239,78.26
1699102385239,85.71
1699102395239,72.85
1699102405239,87.32
1699102415239,81.76
1699102425239,65.5
1699102435239,74.66
1699102445239,75.31
1699102455239,74.38
1699102465239,75.0
1699102475239,76.76
1699102485239,79.82
1699102495239,81.59
1699102505239,81.59
1699102515239,78.63
1699102525239,76.92
1699102535239,77.09
1699102545239,77.25
1699102555239,71.74
1699102565239,73.32
1699102575239,71.74
1699102585239,80.91
1699102595239,64.24
1699102605239,74.66
1699102615239,67.48
1699102625239,68.46
1699102635239,72.73
1699102645239,69.92
1699102655239,70.36
1699102665239,67.87
1699102675239,65.08
1699102685239,69.77
1699102695239,70.36
1699102705239,81.26
1699102715239,84.05
1699102725239,82.8
1699102735239,70.06
1699102745239,79.43
1699102755239,82.45
1699102765239,70.51
1699102775239,79.59
1699102785239,75.47
1699102795239,83.16
1699102805239,86.78
1699102815239,72.58
1699102825239,72.05
1699102835239,74.84
1699102845239,83.16
1699102855239,80.0
1699102865239,74.53
1699102875239,71.27
1699102885239,71.74
1699102895239,69.92
1699102905239,77.09
1699102915239,85.54
1699102925239,83.51
1699102935239,76.11
1699102945239,85.54
1699102955239,76.27
1699102965239,78.09
1699102975239,78.95
1699102985239,88.79
1699102995239,79.75
1699103005239,76.6
1699103015239,77.59
1699103025239,71.27
1699103035239,69.62
1699103045239,73.02
1699103055239,71.74
1699103065239,77.59
1699103075239,79.3
1699103085239,70.21
1699103095239,81.08
1699103105239,84.85
1699103115239,81.25
1699103125239,71.12
1699103135239,77.92
1699103145239,77.59
1699103155239,82.8
1699103165239,73.77
1699103175239,84.05
1699103185239,80.08
1699103195239,80.41
1699103205239,74.53
1699103215239,73.32
1699103225239,76.27
1699103235239,86.28
1699103245239,78.77
1699103255239,81.42
1699103265239,75.34
1699103275239,80.25
1699103285239,82.28
1699103295239,82.63
1699103305239,81.93
1699103315239,71.58
1699103325239,77.92
1699103335239,76.76
1699103345239,74.07
1699103355239,82.63
1699103365239,76.76
1699103375239,86.78
1699103385239,81.93
1699103395239,77.75
1699103405239,84.42
1699103415239,77.09
1699103425239,86.6
1699103435239,80.41
1699103445239,69.33
1699103455239,77.25
1699103465239,69.62
1699103475239,77.09
1699103485239,88.44
1699103495239,69.33
1699103505239,90.13
1699103515239,74.23
1699103525239,75.79
1699103535239,83.87
1699103545239,70.51
1699103555239,75.63
1699103565239,81.59
1699103575239,73.66
1699103585239,76.6
1699103595239,76.27
1699103605239,85.9
1699103615239,86.67
1699103625239,77.42
1699103635239,85.53
1699103645239,85.02
1699103655239,82.8
1699103665239,79.11
1699103675239,88.98
1699103685239,80.41
1699103695239,76.92
1699103705239,75.95
1699103715239,74.23
1699103725239,81.42
1699103735239,83.33
1699103745239,86.24
1699103755239,82.11
1699103765239,73.17
1699103775239,69.04
1699103785239,77.42
1699103795239,80.08
1699103805239,76.27
1699103815239,78.6
1699103825239,80.0
1699103835239,81.42
1699103845239,79.27
1699103855239,69.77
1699103865239,76.92
1699103875239,74.38
1699103885239,76.6
1699103895239,77.09
1699103905239,73.66
1699103915239,72.21
1699103925239,76.92
1699103935239,77.75
1699103945239,85.9
1699103955239,68.89
1699103965239,84.97
1699103975239,74.84
1699103985239,76.92
1699103995239,76.39
1699104005239,75.0
1699104015239,75.79
1699104025239,77.25
1699104035239,70.66
1699104045239,69.18
1699104055239,78.09
1699104065239,70.36
1699104075239,72.69
1699104085239,73.92
1699104095239,80.91
1699104105239,70.82
1699104115239,82.98
1699104125239,73.02
1699104135239,75.63
1699104145239,81.08
1699104155239,71.58
1699104165239,74.07
1699104175239,69.62
1699104185239,78.95
1699104195239,76.43
1699104205239,79.47
1699104215239,68.61
1699104225239,81.08
1699104235239,81.76
1699104245239,75.79
1699104255239,79.75
1699104265239,78.09
1699104275239,86.07
1699104285239,85.34
1699104295239,79.92
1699104305239,77.92
1699104315239,78.95
1699104325239,70.66
1699104335239,72.53
1699104345239,77.59
1699104355239,76.6
1699104365239,67.48
1699104375239,71.27
1699104385239,74.32
1699104395239,75.63
1699104405239,81.76
1699104415239,79.12
1699104425239,79.92
1699104435239,74.69
1699104445239,75.79
1699104455239,78.6
1699104465239,73.5
1699104475239,79.59
1699104485239,83.87
1699104495239,76.76
1699104505239,76.92
1699104515239,82.98
1699104525239,77.09
1699104535239,80.25
1699104545239,81.59
1699104555239,79.47
1699104565239,81.76
1699104575239,84.6
1699104585239,79.12
1699104595239,78.95
1699104605239,79.92
1699104615239,78.09
1699104625239,75.95
1699104635239,80.75
1699104645239,74.38
1699104655239,90.54
1699104665239,83.87
1699104675239,76.92
1699104685239,76.43
1699104695239,83.51
1699104705239,77.59
1699104715239,75.95
1699104725239,80.58
1699104735239,79.12
1699104745239,79.92
1699104755239,71.9
1699104765239,79.11
1699104775239,81.59
1699104785239,79.59
1699104795239,83.16
1699104805239,75.63
1699104815239,67.26
1699104825239,86.24
1699104835239,75.79
1699104845239,84.23
1699104855239,81.76
1699104865239,75.95
1699104875239,74.53
1699104885239,70.66
1699104895239,68.04
1699104905239,70.51
1699104915239,82.8
1699104925239,73.66
1699104935239,69.92
1699104945239,70.66
1699104955239,78.95
1699104965239,82.8
1699104975239,70.36
1699104985239,70.06
1699104995239,82.11
1699105005239,69.77
1699105015239,78.95
1699105025239,79.47
1699105035239,82.11
1699105045239,72.58
1699105055239,66.08
1699105065239,80.72
1699105075239,85.71
1699105085239,77.75
1699105095239,83.69
1699105105239,82.0
1699105115239,78.95
1699105125239,82.76
1699105135239,75.31
1699105145239,75.16
1699105155239,82.95
1699105165239,76.27
1699105175239,87.5
1699105185239,82.63
1699105195239,78.26
1699105205239,75.79
1699105215239,83.87
1699105225239,81.93
1699105235239,82.45
1699105245239,80.08
1699105255239,80.41
1699105265239,82.98
1699105275239,90.32
1699105285239,84.97
1699105295239,87.32
1699105305239,78.77
1699105315239,83.87
1699105325239,75.63
1699105335239,79.59
1699105345239,81.76
1699105355239,76.27
1699105365239,75.31
1699105375239,82.63
1699105385239,69.04
1699105395239,73.5
1699105405239,88.24
1699105415239,76.92
1699105425239,78.26
1699105435239,84.6
1699105445239,69.62
1699105455239,81.63
1699105465239,82.98
1699105475239,83.87
1699105485239,73.99
1699105495239,81.76
1699105505239,80.25
1699105515239,90.13
